Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status,Year,Month,Day,Hour,Shift,Energy_Efficiency,Maintenance_Risk
2024-01-02 23:16:00,36,Active,66.99525904374258,0.1807713219985529,6.479993036363413,35.15542123951352,0.1007143216464362,4.641031363104348,352.9100282877211,0.7302835918857579,3.125685141260503,Medium,2024,January,Tuesday,23,Evening,54.46,High
2024-01-02 23:17:00,4,Idle,89.04180966678472,0.1941696093407439,2.4886086470496687,33.19326464399004,0.0736670141653705,9.575156275317685,229.4051476581821,0.0989674748983781,8.435805678379733,Low,2024,January,Tuesday,23,Evening,92.18,High
2024-01-02 23:18:00,14,Active,86.88792018113915,2.460083428035205,3.7206347135729865,28.44414273685202,1.721889277884665,0.4944010113141395,380.53083200962976,0.2421057794779719,1.802510400723294,Medium,2024,January,Tuesday,23,Evening,102.28,High
2024-01-02 23:19:00,41,Active,36.56029868248952,3.588588391465367,4.92395730071396,5.227117189268687,3.940244238309415,8.533899960214562,133.67798322474863,0.7004312493072526,10.375037439204837,Low,2024,January,Tuesday,23,Evening,27.15,High
2024-01-02 23:20:00,41,Active,74.89940999012414,4.0432810124781,7.380786732271892,11.325636486659516,4.85860039945273,5.085448869946244,304.0831053164265,0.9360135935867216,11.724379182006173,Low,2024,January,Tuesday,23,Evening,41.2,High
2024-01-02 23:21:00,25,Idle,76.15491936118987,1.5690493450416143,3.985314381586742,33.71069743859357,4.701920179791878,0.6053595350690755,226.6138582014007,0.8166280814288533,7.524402076738378,Low,2024,January,Tuesday,23,Evening,56.86,High
2024-01-02 23:22:00,50,Idle,80.01280750825806,1.7637116326915894,8.308086994814408,6.968223463340366,2.90935499162826,1.5407381204476212,263.3652742892907,0.9976748780266216,7.069846469866837,Low,2024,January,Tuesday,23,Evening,31.7,High
2024-01-02 23:23:00,10,Active,84.69514880423905,2.4977697332377127,9.488581788467762,1.2486492547910193,1.0779433044540032,5.555531264646426,157.44691086372154,0.6782882581628498,6.897601338285483,Low,2024,January,Tuesday,23,Evening,16.59,High
2024-01-02 23:24:00,21,Active,77.18352672246664,1.1345955405611388,9.573183283831469,14.325642657017656,0.0770744677395718,6.99522753097799,126.38640551372475,0.5214086870530337,10.360082721970777,Low,2024,January,Tuesday,23,Evening,13.2,High
2024-01-02 23:25:00,36,Idle,60.28267959068765,1.6011001028518264,9.447059262357854,13.831601483006976,0.5215971585765783,1.2486900133139534,234.9098965114605,0.0627212969980105,13.356567191292706,Low,2024,January,Tuesday,23,Evening,24.87,High
2024-01-02 23:26:00,12,Active,59.031768624197895,2.8766622268381616,4.23196937698033,31.281563473388765,1.9432196033282607,4.602351893446879,449.8907757140264,0.1982624355220101,10.66613921844144,Low,2024,January,Tuesday,23,Evening,106.31,High
2024-01-02 23:27:00,27,Active,76.18487144388445,3.390934662996728,2.464207301173546,48.05695324562982,4.443027790270834,9.156680358797098,492.2151023388578,0.716563153723906,13.845613240195323,Low,2024,January,Tuesday,23,Evening,199.75,High
2024-01-02 23:28:00,40,Idle,63.58557062992975,4.322789253744291,6.525753306431933,20.934992133396797,3.5281544494247834,6.538510115098778,248.99018392006744,0.9793845070974698,6.222190315771658,Low,2024,January,Tuesday,23,Evening,38.16,High
2024-01-02 23:29:00,2,Active,32.49819005698012,4.851696061291083,7.522679265495177,4.574952429298294,0.1977618978243489,4.540919106908801,415.7549259515288,0.0779531929005923,7.548853283648874,Low,2024,January,Tuesday,23,Evening,55.27,High
2024-01-02 23:30:00,13,Active,40.56620774172383,3.3659764798870517,2.202368194412591,20.56626979892745,2.356713527579456,5.5271270099933325,411.4607318878484,0.5743063668685722,8.143657823647253,Low,2024,January,Tuesday,23,Evening,186.83,High
2024-01-02 23:31:00,32,Active,37.45781427088446,4.043399457736195,3.677040853139117,43.67490841002496,3.744589403643985,4.967273090402991,270.78451466684385,0.6757463001495367,4.22530647169498,Medium,2024,January,Tuesday,23,Evening,73.64,High
2024-01-02 23:32:00,31,Active,36.78109873952529,4.556848593839447,7.445470090261719,44.72864870364802,4.668191613603278,2.1711567911801266,52.78281411755846,0.4977584827963949,8.868414302083394,Low,2024,January,Tuesday,23,Evening,7.09,High
2024-01-02 23:33:00,16,Idle,54.39098572638041,4.332100395412787,3.4483183756324363,43.31804987130076,2.4886157240653657,3.281546983239539,129.77151757133464,0.1666012158594068,14.569332487786156,Low,2024,January,Tuesday,23,Evening,37.63,High
2024-01-02 23:34:00,32,Active,37.59045215207816,1.45157731858147,3.2064053500143346,14.23367132813452,1.8905615001989169,4.646376389797919,457.9164698574545,0.4328850608005432,9.723764829257766,Low,2024,January,Tuesday,23,Evening,142.81,High
2024-01-02 23:35:00,32,Active,56.340899997898006,2.8165270506441087,1.5371648851213435,29.80402595219533,4.920584363174756,6.842790136265164,75.48249478800663,0.355994216377096,9.84611410567603,Low,2024,January,Tuesday,23,Evening,49.11,High
2024-01-02 23:36:00,34,Active,85.1847548910961,3.9296537047111335,8.08211783703872,6.5705521642475695,1.079603402073808,3.018578879353041,67.63490623347357,0.6289835849764567,4.010277847687932,Low,2024,January,Tuesday,23,Evening,8.37,High
2024-01-02 23:37:00,11,Active,54.57398953728379,2.39283862143376,7.38926489338901,5.86174107260381,2.336573290314261,7.856144737149763,77.2434558067143,0.2023261159531749,7.22954871468814,Low,2024,January,Tuesday,23,Evening,10.45,High
2024-01-02 23:38:00,10,Idle,59.89400971587661,2.6969700443318474,2.8319669476965887,24.158697958971874,4.528129037018346,3.3258095928722358,466.3896022933291,0.193423563960372,13.093158508381938,Low,2024,January,Tuesday,23,Evening,164.69,High
2024-01-02 23:39:00,15,Maintenance,35.13329669057532,2.1433548968025224,9.918557264897878,28.49668328598354,4.211137809786153,0.7444397946557713,337.439439508308,0.0015762179141336,6.472433894180092,Low,2024,January,Tuesday,23,Evening,34.02,High
2024-01-02 23:40:00,17,Maintenance,84.16046644638885,2.4325212864577623,7.095298971655136,19.949631086253444,0.4919876009300572,1.4049827417558602,365.62357833992735,0.2645683325831066,13.489872135689108,Low,2024,January,Tuesday,23,Evening,51.53,High
2024-01-02 23:41:00,40,Active,78.3428889630006,2.1083782440801864,4.207011562048905,4.298363169642211,4.530739142646373,1.5180572646650614,70.5074751968121,0.5869667237619903,4.958003855953292,Low,2024,January,Tuesday,23,Evening,16.76,High
2024-01-02 23:42:00,18,Active,57.12332291584747,3.78104769371282,9.893031343018391,12.302867113888713,1.2843396731006609,0.6105109182014179,362.3625419280253,0.7824957246963545,2.5100439323425388,Medium,2024,January,Tuesday,23,Evening,36.63,High
2024-01-02 23:43:00,9,Active,61.39416912667567,4.736128104236761,3.4681853692821942,38.53695261479836,3.488067579294936,2.668926917078636,359.2777395537387,0.0578243897238278,11.979152250616416,Low,2024,January,Tuesday,23,Evening,103.59,High
2024-01-02 23:44:00,25,Active,85.9103255934775,2.38883316527968,1.706445971981681,22.16513100524237,1.587770370949137,5.837645610446336,123.0840201534887,0.6476988554026305,13.3565967737883,Low,2024,January,Tuesday,23,Evening,72.13,High
2024-01-02 23:45:00,40,Active,55.45000775823092,4.626838659906701,5.513970831642824,20.39864414949809,1.2235959607760838,6.721487334731546,259.53166977358205,0.2706093765066482,1.0552658138921929,Medium,2024,January,Tuesday,23,Evening,47.07,High
2024-01-02 23:46:00,14,Active,37.313279698890575,4.6096679038459145,7.776275689963361,27.06032736009107,1.947801434222376,7.73227592298004,269.01209368789387,0.2024458015300384,0.1647421226889217,Medium,2024,January,Tuesday,23,Evening,34.59,High
2024-01-02 23:47:00,25,Active,65.51104382274973,1.9962842339809976,8.499193731546125,43.06051137109526,4.729282026858732,9.470419530845271,493.56041328906514,0.8571682227471116,1.0809690642204794,High,2024,January,Tuesday,23,Evening,58.07,High
2024-01-02 23:48:00,50,Maintenance,49.84682870885049,1.3582617505547476,9.106030846359134,45.606007307657215,0.140197974723879,7.694978966382875,344.6090118415717,0.2263752939006797,9.433361847041658,Low,2024,January,Tuesday,23,Evening,37.84,High
2024-01-02 23:49:00,22,Active,50.48686653442877,0.168100778800468,3.1670112165664936,46.645189692161246,3.36702377372083,5.236669619724895,114.84886398677804,0.641398365110209,9.153973095737063,Low,2024,January,Tuesday,23,Evening,36.26,High
2024-01-02 23:50:00,30,Active,84.66272533209347,2.0339698455266118,7.265852297176082,44.40030814620675,0.1534435706097703,6.323651463668388,406.7589679571757,0.6330771475290737,0.0165238855586791,High,2024,January,Tuesday,23,Evening,55.98,High
2024-01-02 23:51:00,20,Active,70.10673130237063,0.9652122812313464,2.3396147727973085,45.71940308466469,3.1149490797363737,3.4579150279608357,301.7904305460761,0.675764826661738,11.95575382112744,Low,2024,January,Tuesday,23,Evening,128.99,High
2024-01-02 23:52:00,21,Active,73.00946393037626,1.7510980401920966,6.737479246687784,17.811222205742247,0.5611814373520829,8.295566750166333,291.34298145405256,0.7296638381459202,2.5653905913303534,Medium,2024,January,Tuesday,23,Evening,43.24,High
2024-01-02 23:53:00,44,Active,72.84723176244424,2.372368746628016,3.226244296708199,13.748456642677905,0.3525458436339246,7.2978329261213,163.41950378230183,0.8100293221897511,3.662979961560584,Low,2024,January,Tuesday,23,Evening,50.65,High
2024-01-02 23:54:00,32,Active,67.58522527746078,3.645595372156549,8.181290992397443,7.866318288147564,0.946363042204551,0.8661814178237759,169.95926844541697,0.6728618253123458,7.431670398227321,Low,2024,January,Tuesday,23,Evening,20.77,High
2024-01-02 23:55:00,46,Active,87.66335394042679,1.564699278397042,6.570926764221402,27.053540709520945,2.193217673605543,2.3402043802994523,98.95365016896451,0.3446374050607723,6.769663487339416,Low,2024,January,Tuesday,23,Evening,15.06,High
2024-01-02 23:56:00,49,Active,44.42639380411672,4.522606460610432,7.035725432633482,11.979360701286849,1.8968408284291365,3.867845796486913,126.54233919243624,0.5507965965856582,13.520893312931545,Low,2024,January,Tuesday,23,Evening,17.99,High
2024-01-02 23:57:00,21,Active,57.68396000059149,0.8672579402421525,8.907566908029988,43.878220532669125,2.1203877411417933,6.123513978796486,431.84109335050016,0.4677628870670144,12.723801032774166,Low,2024,January,Tuesday,23,Evening,48.48,High
2024-01-02 23:58:00,35,Maintenance,70.56452162055302,2.7408180930610224,3.165616708816076,28.377170174527343,4.121582975812709,3.3650795287166844,207.9348986341883,0.2934764510394785,5.81888424317402,Low,2024,January,Tuesday,23,Evening,65.69,High
2024-01-02 23:59:00,32,Active,38.78775206951681,2.691582992164537,3.412918354855879,14.358369892081736,1.1785433712521582,8.234357154200168,241.8023244541316,0.2764695831019791,14.824239401219485,Low,2024,January,Tuesday,23,Evening,70.85,High
2024-01-03 00:00:00,30,Active,44.83854323020487,2.240106165999883,2.083931348491461,22.340326186110502,1.2715393586420216,5.017073114833125,101.64445217191688,0.0268616087041916,2.016040294003373,Low,2024,January,Wednesday,0,Night,48.78,High
2024-01-03 00:01:00,39,Active,48.40547446026151,2.6071368540140547,7.9023330591799485,8.953516995729318,2.95694481522772,7.891399857634079,329.98822815180705,0.3611466025596586,10.313467908493903,Low,2024,January,Wednesday,0,Night,41.76,High
2024-01-03 00:02:00,49,Idle,52.54921672239658,4.464451181895598,4.643995284812575,22.04181955022976,4.872162799051253,3.216354147263374,256.6074334277432,0.3961963719321549,6.613796984906533,Low,2024,January,Wednesday,0,Night,55.26,High
2024-01-03 00:03:00,12,Maintenance,50.51883663753313,2.338287655578756,4.533701310588601,39.55171888359332,4.792634215938855,9.193744943851826,386.1492912949061,0.8899594498028203,13.178731332702268,Low,2024,January,Wednesday,0,Night,85.17,High
2024-01-03 00:04:00,41,Active,33.295506637817404,2.26893280104742,2.6033658557350163,21.255009808985825,2.098465400410627,4.836597761802076,474.8128067418142,0.7251938507473218,10.334096763699588,Low,2024,January,Wednesday,0,Night,182.38,High
2024-01-03 00:05:00,47,Maintenance,52.32552375719053,3.438835760730916,8.125719238771548,22.74851476297408,1.692311008858352,8.257250600583182,340.54374731891704,0.3570102909487085,10.824895325665034,Low,2024,January,Wednesday,0,Night,41.91,High
2024-01-03 00:06:00,18,Active,41.03880794614879,3.0733909469321183,5.862729097639637,23.686424084682532,2.78666662006438,9.147931031388453,236.78152663182493,0.6978114378222114,5.369108860701278,Low,2024,January,Wednesday,0,Night,40.39,High
2024-01-03 00:07:00,21,Active,35.41755878888166,3.738580759140609,5.200202818084109,12.202051741320362,4.230916579101513,9.831309935698066,373.4443289999803,0.3171362419981862,14.561786757108267,Low,2024,January,Wednesday,0,Night,71.81,High
2024-01-03 00:08:00,13,Idle,45.52749330641725,0.6554092970298943,9.944464695479526,10.13392830527456,1.5241308430788003,5.727141553125177,99.39153467151894,0.2009019461888707,2.2370822508558947,Low,2024,January,Wednesday,0,Night,9.99,High
2024-01-03 00:09:00,21,Active,43.89755295365163,3.6768096225190585,8.575547790004405,12.88892164490995,2.333068507801064,3.494512411093509,63.65749361755602,0.8519486860578421,6.19083982988064,Low,2024,January,Wednesday,0,Night,7.42,High
2024-01-03 00:10:00,8,Active,38.3773601283891,3.935032628827296,7.486453552055663,25.605781630491126,3.5977980082758334,6.5579213920185495,303.2889637694028,0.0357787034756956,0.48364042495802,Medium,2024,January,Wednesday,0,Night,40.51,High
2024-01-03 00:11:00,46,Active,37.86421711374072,4.772047343293149,7.678386315134058,20.842311143762643,1.301455976700587,9.811482059418749,293.2836337467236,0.1959706302491961,4.042375424933164,Medium,2024,January,Wednesday,0,Night,38.2,High
2024-01-03 00:12:00,40,Active,73.14716370453945,3.334476156965347,7.892921695010311,8.896864123136854,3.411919890582966,5.830077979514279,230.79229356248248,0.3821882657293133,0.0180660508157315,Medium,2024,January,Wednesday,0,Night,29.24,High
2024-01-03 00:13:00,46,Idle,89.74575352528785,3.405673994198921,9.090568229922576,44.63895393482233,1.178067186739623,1.262746517368197,227.14205257291775,0.3159364927759653,5.970472710041639,Low,2024,January,Wednesday,0,Night,24.99,High
2024-01-03 00:14:00,7,Active,32.28775829988908,3.015243403322045,3.563371983048419,43.76913698573808,2.920829179363424,6.282860435573224,283.3806703160856,0.1623036598830132,14.053322634344088,Low,2024,January,Wednesday,0,Night,79.53,High
2024-01-03 00:15:00,23,Idle,60.236537217663376,3.941788815554485,5.944793632389876,40.74324329361757,3.4769584924231367,9.30989860802027,278.3790556937862,0.0285992938047019,3.180735220273135,Medium,2024,January,Wednesday,0,Night,46.83,High
2024-01-03 00:16:00,44,Active,39.77644409990821,3.11982928589945,6.641413291671173,10.507191380969322,1.3071268228768511,0.793294716732893,349.66372999530006,0.3916454769669618,11.32822095030455,Low,2024,January,Wednesday,0,Night,52.65,High
2024-01-03 00:17:00,32,Active,37.57520487750833,1.7801723833761447,5.74641355014422,4.632482645363561,3.1656091717895785,7.049062797734077,341.12847755680986,0.9330931575287056,11.52428131646885,Low,2024,January,Wednesday,0,Night,59.36,High
2024-01-03 00:18:00,11,Active,39.18841803942368,2.6902838428914038,8.450121666866327,33.60940089683242,3.239656828296942,0.711299132591644,70.80772538351992,0.3498936176244626,10.033135241137083,Low,2024,January,Wednesday,0,Night,8.38,High
2024-01-03 00:19:00,22,Active,70.0281332650887,2.4994817094479647,6.001700900494817,43.40873108585632,4.524744887583738,8.88345299590053,172.06162885367357,0.6331065327107135,10.55623936014659,Low,2024,January,Wednesday,0,Night,28.67,High
2024-01-03 00:20:00,22,Idle,37.0320571523026,2.889283147702428,7.855283497905991,3.853146450200508,3.826291305104153,9.092392635114692,198.4492175213433,0.6761324500593968,14.682243806846278,Low,2024,January,Wednesday,0,Night,25.26,High
2024-01-03 00:21:00,43,Active,64.47698675976599,3.223261110199822,9.425223031264352,11.7501522205508,1.4132845742856586,3.1241306602527805,95.91355602183395,0.4586238850348204,10.893911049698955,Low,2024,January,Wednesday,0,Night,10.18,High
2024-01-03 00:22:00,25,Idle,43.59137999273794,1.2913969708053588,9.114535474282,29.099283686427505,3.5107714627264586,4.947058375504769,491.0224704829226,0.4187439022302893,14.324248473191195,Low,2024,January,Wednesday,0,Night,53.87,High
2024-01-03 00:23:00,22,Maintenance,87.3607472153403,3.076470346728342,3.41612719599921,1.2043481567088965,0.3351936015944873,6.734923591719667,308.016165130879,0.6194835425245947,9.969085430313452,Low,2024,January,Wednesday,0,Night,90.17,High
2024-01-03 00:24:00,28,Active,60.01069848080528,3.7544121733965823,3.71389419014354,14.105156708415771,2.860081585492363,8.329317323192685,231.9723571641717,0.6754415006372918,8.564472751863901,Low,2024,January,Wednesday,0,Night,62.46,High
2024-01-03 00:25:00,29,Active,79.01137475849191,1.1859821072164451,7.16861286073258,23.299353260504407,2.618709428330655,9.291157671701429,275.7196886775315,0.6210875033861301,12.121513299668084,Low,2024,January,Wednesday,0,Night,38.46,High
2024-01-03 00:26:00,13,Active,86.65597098636943,3.3902278340452683,6.0029507949572585,33.802088897335096,0.8259616851150586,2.3269228402437947,308.1129255153347,0.9352872618453788,7.173707648925492,Low,2024,January,Wednesday,0,Night,51.33,High
2024-01-03 00:27:00,18,Active,49.22108421806672,2.081041213008091,9.591833154369333,3.798140079561708,4.930432280776035,4.037591274208941,81.082349707114,0.9412076707714492,4.673981154606151,Low,2024,January,Wednesday,0,Night,8.45,High
2024-01-03 00:28:00,2,Active,30.721557090483145,0.4837330323764771,6.115081294924797,32.51078301857775,3.539887216715369,2.250832401871224,78.89648822435595,0.1900424856599223,10.888723584847062,Low,2024,January,Wednesday,0,Night,12.9,High
2024-01-03 00:29:00,29,Idle,88.78148477323808,4.25250342253635,5.918894121638616,39.95834248123988,1.8631153338396291,8.53003603719096,260.04910088718594,0.0091392186220964,7.42273730724826,Low,2024,January,Wednesday,0,Night,43.94,High
2024-01-03 00:30:00,21,Idle,40.490299857438885,1.977463506791592,3.8032713222759553,49.64753772806948,1.701947758804243,2.1173978631152925,335.788062635291,0.8569696887736167,10.787151949261638,Low,2024,January,Wednesday,0,Night,88.29,High
2024-01-03 00:31:00,15,Idle,55.92690899429317,2.581647705766318,2.434156482991219,11.772134752723346,2.394980988384896,3.982946168126289,59.24133368626051,0.8895145777614343,7.142579780714603,Low,2024,January,Wednesday,0,Night,24.34,High
2024-01-03 00:32:00,27,Active,56.02743646491887,0.1208315295203393,3.567894311671588,23.852568692822725,1.659643484556772,9.314757693315912,67.10465220940537,0.2162838284680273,1.7169577525477258,Low,2024,January,Wednesday,0,Night,18.81,High
2024-01-03 00:33:00,50,Active,38.37938146135727,0.9287236988455938,1.8733133106536497,10.785640901153974,0.897534872450863,4.879890077587753,441.1605078096362,0.9954400611984292,7.064129061253772,Low,2024,January,Wednesday,0,Night,235.5,High
2024-01-03 00:34:00,31,Active,58.646307311639134,0.8244726499573961,9.208344538082844,36.99280450132338,2.6621647964231694,8.248524114052682,446.8274632191256,0.6565288827353072,10.570684761407822,Low,2024,January,Wednesday,0,Night,48.52,High
2024-01-03 00:35:00,15,Idle,75.46019874803724,1.1516194627984715,3.601319702846528,11.147171791456213,2.924477163571104,9.409122140132196,219.6215976198405,0.3364495319697433,9.3638886980359,Low,2024,January,Wednesday,0,Night,60.98,High
2024-01-03 00:36:00,23,Active,54.18880152548695,1.9560893517019444,4.021924551190816,38.35162158561522,2.6552893309554544,1.6298545842721646,142.69488383415916,0.96795655656096,11.404431806483608,Low,2024,January,Wednesday,0,Night,35.48,High
2024-01-03 00:37:00,24,Active,37.01820581085231,2.9329473128534165,5.211223582943111,14.965249913594896,2.5219192527474914,7.1076387365363,61.38898463736696,0.0951262730563982,1.0400299135106006,Low,2024,January,Wednesday,0,Night,11.78,High
2024-01-03 00:38:00,44,Idle,64.57805324415081,1.8658089862957847,7.603698047281789,41.46230416846807,4.054320350655145,7.254260741767773,58.52677967645035,0.101295063295942,13.693273842191566,Low,2024,January,Wednesday,0,Night,7.7,High
2024-01-03 00:39:00,13,Active,86.55832644287109,2.7227620948365754,8.941126576858709,41.94537934778612,3.6652953809814033,1.488961035304116,443.48393348740433,0.6615700494490504,14.749150059666803,Low,2024,January,Wednesday,0,Night,49.6,High
2024-01-03 00:40:00,22,Active,34.7136946792491,4.426841262746719,3.632421679391452,40.99669629849299,0.1981602129850801,1.256153369507923,331.86193718261853,0.7158767664777365,11.22335792181564,Low,2024,January,Wednesday,0,Night,91.36,High
2024-01-03 00:41:00,43,Active,46.179751884807416,1.7656564762403444,3.1449760098023263,45.86198543282632,1.7003378327247272,0.0282577686655094,113.27401386835348,0.7947807790288111,7.663112196019427,Low,2024,January,Wednesday,0,Night,36.02,High
2024-01-03 00:42:00,37,Idle,86.1461663981974,4.769618651674392,2.8230369016758954,21.225819227790243,4.425914955781827,0.5082613858156404,283.2375504097819,0.6271621085150795,12.04446074397402,Low,2024,January,Wednesday,0,Night,100.33,High
2024-01-03 00:43:00,33,Idle,66.16696739520575,2.7749243965628447,7.806913668564981,1.925913568849734,1.4358484143500072,2.7521873798767995,333.12523768584674,0.4063155249502497,9.143171432431512,Low,2024,January,Wednesday,0,Night,42.67,High
2024-01-03 00:44:00,3,Maintenance,60.11364508841956,2.598242665981016,8.830494268205731,13.32035956118416,2.8879141316417027,9.93664306938863,403.24163096714096,0.3535818735515653,7.49329565805126,Low,2024,January,Wednesday,0,Night,45.66,High
2024-01-03 00:45:00,19,Active,48.97383407521188,2.555767281930558,5.148984543280799,2.2556224205096003,3.0648266919094858,4.850316443772219,489.44958234547954,0.3929778511895553,8.617660952653448,Low,2024,January,Wednesday,0,Night,95.06,High
2024-01-03 00:46:00,23,Maintenance,64.85773678822063,2.433547878941236,3.414821987854427,14.516852840013462,3.513835046828293,3.363903136973423,475.6649421726906,0.697345732972304,13.110462663354197,Low,2024,January,Wednesday,0,Night,139.29,High
2024-01-03 00:47:00,29,Active,58.9330429683622,3.32466083892045,5.132517156531357,11.819365842036692,3.520589855239569,5.531880210392622,488.9093155529595,0.9622514331238842,12.214072238621965,Low,2024,January,Wednesday,0,Night,95.26,High
2024-01-03 00:48:00,30,Active,64.85133695660389,3.681682977028203,8.466097743397142,48.8705091268173,1.376613302681421,2.976614524743637,315.7548157379481,0.7397004884715582,5.857656409723381,Low,2024,January,Wednesday,0,Night,37.3,High
2024-01-03 00:49:00,39,Active,42.79928635297191,3.166755590730855,8.764476952665305,4.7077795289087305,4.8604954216205405,0.7067515816954673,96.4301772590056,0.9123365681650034,14.966188326882492,Low,2024,January,Wednesday,0,Night,11.0,High
2024-01-03 00:50:00,44,Active,60.82442282288752,4.047805221684324,9.04761124987907,41.27775265756246,1.191100139526151,9.755040459152855,66.52183043183662,0.2797275686858945,12.569875416770817,Low,2024,January,Wednesday,0,Night,7.35,High
2024-01-03 00:51:00,47,Idle,35.26967591579846,0.9623622300853002,6.339250728389135,26.837830146352463,0.6732521736551772,6.292384643548541,389.0533478820817,0.753296650497641,6.68192159956896,Low,2024,January,Wednesday,0,Night,61.37,High
2024-01-03 00:52:00,25,Active,56.08436040985906,0.7613930608526317,4.512629752913966,19.43209623496793,1.9848422484058927,1.037640592340111,298.8133203780157,0.8197677495683249,1.6886801563844165,Medium,2024,January,Wednesday,0,Night,66.22,High
2024-01-03 00:53:00,37,Active,39.62502683881177,4.481842206098053,4.996027927223501,49.90843370902418,2.0463200407583804,2.991500546980154,282.0256341586469,0.9307097492530044,0.4754307982500921,Medium,2024,January,Wednesday,0,Night,56.45,High
2024-01-03 00:54:00,47,Active,42.70046039427062,1.9992996265941747,8.608419996419034,46.40169874039038,2.2120282736141785,9.006527601793213,114.91110260457208,0.6571476774128412,3.1023956424518166,Low,2024,January,Wednesday,0,Night,13.35,High
2024-01-03 00:55:00,8,Active,62.54390685542609,1.485017825480648,9.664994301200291,8.505840961625807,3.404831578161988,4.031448687030464,143.90514671316504,0.5626061767234729,7.441925964877414,Low,2024,January,Wednesday,0,Night,14.89,High
2024-01-03 00:56:00,42,Active,81.03099841413123,1.4690116286454968,4.098120436957032,44.41424294612522,0.3649223113592781,6.161837705156072,477.6081106920636,0.8438371300825502,5.018557252165502,Low,2024,January,Wednesday,0,Night,116.54,High
2024-01-03 00:57:00,16,Maintenance,58.46153627371156,2.0507495206996107,4.221592928558247,9.145993532335376,3.4438382192083146,8.903153455540796,462.0101410788067,0.9927501314593647,11.642475357525903,Low,2024,January,Wednesday,0,Night,109.44,High
2024-01-03 00:58:00,8,Active,72.84335998359282,1.815177964428208,5.587707784187531,48.89449195227409,0.2776158064528627,0.851840805001638,52.93979861718395,0.4222610676565286,4.395146145646157,Low,2024,January,Wednesday,0,Night,9.47,High
2024-01-03 00:59:00,1,Active,53.390124419201925,3.4554424541912967,7.182327854451597,40.55182961367692,3.674519397187943,9.605309638280954,138.09483250808316,0.0145079017885977,4.554512610511251,Low,2024,January,Wednesday,0,Night,19.23,High
2024-01-03 01:00:00,44,Active,30.03256051834752,4.453314094446513,9.862862770607324,40.88069706220836,0.7696471505332964,6.405297591503469,339.61774410600094,0.2730045392789396,13.672475861190613,Low,2024,January,Wednesday,1,Night,34.43,High
2024-01-03 01:01:00,5,Active,78.03374522361011,1.48182955436282,5.706164668890546,20.168069659541885,0.5859067315835637,4.22479977585767,315.458987268554,0.0642910606135923,7.591115535273446,Low,2024,January,Wednesday,1,Night,55.28,High
2024-01-03 01:02:00,3,Active,83.75197917519849,1.227387691660326,5.416787498776561,5.5448290398632025,3.862593000756987,5.649198538355481,147.1831632575456,0.6346257205705523,9.612278893027767,Low,2024,January,Wednesday,1,Night,27.17,High
2024-01-03 01:03:00,1,Active,48.60599650386563,2.5703264700543205,2.6681628485869577,49.08222830423743,3.599385185840635,1.2235052017436787,481.0054672135026,0.0324154250955268,9.069487809181924,Low,2024,January,Wednesday,1,Night,180.28,High
2024-01-03 01:04:00,4,Active,89.17010431196043,3.393337319131594,5.837408402069935,44.22119368056283,1.3251539820334517,5.99914408001593,390.88936021993055,0.557901166177746,2.111205111834096,Medium,2024,January,Wednesday,1,Night,66.96,High
2024-01-03 01:05:00,40,Maintenance,34.16344287951353,4.876077969530066,6.840057073974009,25.528004843522623,1.8002542439987643,7.152689652497318,333.5305036279274,0.7824227020197966,7.85646329214348,Low,2024,January,Wednesday,1,Night,48.76,High
2024-01-03 01:06:00,35,Active,41.28805644445204,0.3809619033517221,6.407191942527012,14.792291777001347,3.491206944172495,4.07013604246961,185.11787146338423,0.2630375105512126,5.037362755635768,Low,2024,January,Wednesday,1,Night,28.89,High
2024-01-03 01:07:00,32,Active,71.1903720252186,0.4406751061837545,4.689659361014611,46.44161729367011,2.7626900920844366,9.899291663915298,85.81695859480836,0.0850709667850567,5.792467087575625,Low,2024,January,Wednesday,1,Night,18.3,High
2024-01-03 01:08:00,42,Active,70.5967193083574,0.2743863701359712,9.013373349359602,37.75923816596525,0.8344745417817634,0.3377342175557984,463.1382517985536,0.1173870518162536,6.845463531358141,Low,2024,January,Wednesday,1,Night,51.38,High
2024-01-03 01:09:00,34,Active,86.08843539937554,0.3204869086668743,6.1770397215556985,17.67894407763903,1.2691317304055465,4.925830971101358,481.8582900545685,0.7668965287818231,11.478923171873356,Low,2024,January,Wednesday,1,Night,78.01,High
2024-01-03 01:10:00,43,Active,78.6265386493845,2.1459139907640616,7.1465749846191455,33.1736714915926,1.7746474037768882,6.21435122226565,408.5266508862725,0.8768360286416312,5.124944205888596,Low,2024,January,Wednesday,1,Night,57.16,High
2024-01-03 01:11:00,25,Active,41.62210629845676,1.7901836607667825,6.226868269927353,42.88333603246191,4.72726344389328,3.847133017103246,65.05776427876674,0.7459187734240706,12.908275959976669,Low,2024,January,Wednesday,1,Night,10.45,High
